state,IM,record,ecu,Vult,Vbmax,ect,ecb,uindex,convergence,ecu_alpha,Vult_alpha
1,15,RSN828_CAPEMEND_PET000,-0.001696869,101.710195,116.7553562,-0.00148233,-0.080425912,143,0,-2,-1.333
1,15,RSN828_CAPEMEND_PET000,-0.002585132,101.710195,149.278246,-0.002109451,-0.083212045,143,0,-1.333,-1.333
1,15,RSN828_CAPEMEND_PET000,-0.003938374,101.710195,152.1680875,-0.001941329,-0.089177367,143,0,-0.667,-1.333
1,15,RSN828_CAPEMEND_PET000,-0.006,101.710195,153.3700561,-0.001884753,-0.088799036,143,0,0,-1.333
1,15,RSN828_CAPEMEND_PET000,-0.009140828,101.710195,153.4305845,-0.001847663,-0.040361849,143,0,0.667,-1.333
1,15,RSN828_CAPEMEND_PET000,-0.013925789,101.710195,153.4305845,-0.001865076,-0.027029247,143,0,1.333,-1.333
1,15,RSN828_CAPEMEND_PET000,-0.02121554,101.710195,153.4305845,-0.001910078,-0.017687207,143,0,2,-1.333
1,15,RSN828_CAPEMEND_PET000,-0.001696869,131.4942324,116.7553562,-0.00148233,-0.080425912,156,0,-2,-0.667
1,15,RSN828_CAPEMEND_PET000,-0.002585132,131.4942324,149.278246,-0.002109451,-0.083212045,171,0,-1.333,-0.667
1,15,RSN828_CAPEMEND_PET000,-0.003938374,131.4942324,152.1680875,-0.001941329,-0.089177367,171,0,-0.667,-0.667
1,15,RSN828_CAPEMEND_PET000,-0.006,131.4942324,153.3700561,-0.001884753,-0.088799036,171,0,0,-0.667
1,15,RSN828_CAPEMEND_PET000,-0.009140828,131.4942324,153.4305845,-0.001847663,-0.040361849,171,0,0.667,-0.667
1,15,RSN828_CAPEMEND_PET000,-0.013925789,131.4942324,153.4305845,-0.001865076,-0.027029247,171,0,1.333,-0.667
1,15,RSN828_CAPEMEND_PET000,-0.02121554,131.4942324,153.4305845,-0.001910078,-0.017687207,171,0,2,-0.667
1,15,RSN828_CAPEMEND_PET000,-0.001696869,170,116.7553562,-0.00148233,-0.080425912,156,0,-2,0
1,15,RSN828_CAPEMEND_PET000,-0.002585132,170,149.278246,-0.002109451,-0.083212045,173,0,-1.333,0
1,15,RSN828_CAPEMEND_PET000,-0.003938374,170,152.1680875,-0.001941329,-0.089177367,174,0,-0.667,0
1,15,RSN828_CAPEMEND_PET000,-0.006,170,153.3700561,-0.001884753,-0.088799036,175,0,0,0
1,15,RSN828_CAPEMEND_PET000,-0.009140828,170,153.4305845,-0.001847663,-0.040361849,177,0,0.667,0
1,15,RSN828_CAPEMEND_PET000,-0.013925789,170,153.4305845,-0.001865076,-0.027029247,179,0,1.333,0
0,15,RSN828_CAPEMEND_PET000,-0.02121554,170,153.4305845,-0.001910078,-0.017687207,0,0,2,0
1,15,RSN828_CAPEMEND_PET000,-0.001696869,219.7815028,116.7553562,-0.00148233,-0.080425912,156,0,-2,0.667
1,15,RSN828_CAPEMEND_PET000,-0.002585132,219.7815028,149.278246,-0.002109451,-0.083212045,173,0,-1.333,0.667
1,15,RSN828_CAPEMEND_PET000,-0.003938374,219.7815028,152.1680875,-0.001941329,-0.089177367,174,0,-0.667,0.667
1,15,RSN828_CAPEMEND_PET000,-0.006,219.7815028,153.3700561,-0.001884753,-0.088799036,175,0,0,0.667
1,15,RSN828_CAPEMEND_PET000,-0.009140828,219.7815028,153.4305845,-0.001847663,-0.040361849,177,0,0.667,0.667
1,15,RSN828_CAPEMEND_PET000,-0.013925789,219.7815028,153.4305845,-0.001865076,-0.027029247,179,0,1.333,0.667
0,15,RSN828_CAPEMEND_PET000,-0.02121554,219.7815028,153.4305845,-0.001910078,-0.017687207,0,0,2,0.667
1,15,RSN828_CAPEMEND_PET000,-0.001696869,284.1406411,116.7553562,-0.00148233,-0.080425912,156,0,-2,1.333
1,15,RSN828_CAPEMEND_PET000,-0.002585132,284.1406411,149.278246,-0.002109451,-0.083212045,173,0,-1.333,1.333
1,15,RSN828_CAPEMEND_PET000,-0.003938374,284.1406411,152.1680875,-0.001941329,-0.089177367,174,0,-0.667,1.333
1,15,RSN828_CAPEMEND_PET000,-0.006,284.1406411,153.3700561,-0.001884753,-0.088799036,175,0,0,1.333
1,15,RSN828_CAPEMEND_PET000,-0.009140828,284.1406411,153.4305845,-0.001847663,-0.040361849,177,0,0.667,1.333
1,15,RSN828_CAPEMEND_PET000,-0.013925789,284.1406411,153.4305845,-0.001865076,-0.027029247,179,0,1.333,1.333
0,15,RSN828_CAPEMEND_PET000,-0.02121554,284.1406411,153.4305845,-0.001910078,-0.017687207,0,0,2,1.333
1,15,RSN828_CAPEMEND_PET000,-0.001696869,367.3462183,116.7553562,-0.00148233,-0.080425912,156,0,-2,2
1,15,RSN828_CAPEMEND_PET000,-0.002585132,367.3462183,149.278246,-0.002109451,-0.083212045,173,0,-1.333,2
1,15,RSN828_CAPEMEND_PET000,-0.003938374,367.3462183,152.1680875,-0.001941329,-0.089177367,174,0,-0.667,2
1,15,RSN828_CAPEMEND_PET000,-0.006,367.3462183,153.3700561,-0.001884753,-0.088799036,175,0,0,2
1,15,RSN828_CAPEMEND_PET000,-0.009140828,367.3462183,153.4305845,-0.001847663,-0.040361849,177,0,0.667,2
1,15,RSN828_CAPEMEND_PET000,-0.013925789,367.3462183,153.4305845,-0.001865076,-0.027029247,179,0,1.333,2
0,15,RSN828_CAPEMEND_PET000,-0.02121554,367.3462183,153.4305845,-0.001910078,-0.017687207,0,0,2,2
1,10,RSN828_CAPEMEND_PET000,-0.001696869,78.67237653,138.0407532,-0.001506893,-0.071100114,99,0,-2,-2
1,10,RSN828_CAPEMEND_PET000,-0.002585132,78.67237653,151.0252753,-0.001460199,-0.07844648,99,0,-1.333,-2
1,10,RSN828_CAPEMEND_PET000,-0.003938374,78.67237653,154.0256226,-0.001523457,-0.080876393,99,0,-0.667,-2
1,10,RSN828_CAPEMEND_PET000,-0.006,78.67237653,154.3544185,-0.001552483,-0.005830922,99,0,0,-2
1,10,RSN828_CAPEMEND_PET000,-0.009140828,78.67237653,154.3544185,-0.001552483,-0.005830922,99,0,0.667,-2
1,10,RSN828_CAPEMEND_PET000,-0.013925789,78.67237653,154.3544185,-0.001552483,-0.005830922,99,0,1.333,-2
1,10,RSN828_CAPEMEND_PET000,-0.02121554,78.67237653,154.3544185,-0.001552483,-0.005830922,99,0,2,-2
1,10,RSN828_CAPEMEND_PET000,-0.001696869,101.710195,138.0407532,-0.001506893,-0.071100114,145,0,-2,-1.333
1,10,RSN828_CAPEMEND_PET000,-0.002585132,101.710195,151.0252753,-0.001460199,-0.07844648,145,0,-1.333,-1.333
1,10,RSN828_CAPEMEND_PET000,-0.003938374,101.710195,154.0256226,-0.001523457,-0.080876393,145,0,-0.667,-1.333
1,10,RSN828_CAPEMEND_PET000,-0.006,101.710195,154.3544185,-0.001552483,-0.005830922,145,0,0,-1.333
1,10,RSN828_CAPEMEND_PET000,-0.009140828,101.710195,154.3544185,-0.001552483,-0.005830922,145,0,0.667,-1.333
1,10,RSN828_CAPEMEND_PET000,-0.013925789,101.710195,154.3544185,-0.001552483,-0.005830922,145,0,1.333,-1.333
1,10,RSN828_CAPEMEND_PET000,-0.02121554,101.710195,154.3544185,-0.001552483,-0.005830922,145,0,2,-1.333
1,10,RSN828_CAPEMEND_PET000,-0.001696869,131.4942324,138.0407532,-0.001506893,-0.071100114,170,0,-2,-0.667
1,10,RSN828_CAPEMEND_PET000,-0.002585132,131.4942324,151.0252753,-0.001460199,-0.07844648,170,0,-1.333,-0.667
1,10,RSN828_CAPEMEND_PET000,-0.003938374,131.4942324,154.0256226,-0.001523457,-0.080876393,170,0,-0.667,-0.667
1,10,RSN828_CAPEMEND_PET000,-0.006,131.4942324,154.3544185,-0.001552483,-0.005830922,170,0,0,-0.667
1,10,RSN828_CAPEMEND_PET000,-0.009140828,131.4942324,154.3544185,-0.001552483,-0.005830922,170,0,0.667,-0.667
1,10,RSN828_CAPEMEND_PET000,-0.013925789,131.4942324,154.3544185,-0.001552483,-0.005830922,170,0,1.333,-0.667
1,10,RSN828_CAPEMEND_PET000,-0.02121554,131.4942324,154.3544185,-0.001552483,-0.005830922,170,0,2,-0.667
1,10,RSN828_CAPEMEND_PET000,-0.001696869,170,138.0407532,-0.001506893,-0.071100114,171,0,-2,0
1,10,RSN828_CAPEMEND_PET000,-0.002585132,170,151.0252753,-0.001460199,-0.07844648,174,0,-1.333,0
1,10,RSN828_CAPEMEND_PET000,-0.003938374,170,154.0256226,-0.001523457,-0.080876393,177,0,-0.667,0
0,10,RSN828_CAPEMEND_PET000,-0.006,170,154.3544185,-0.001552483,-0.005830922,0,0,0,0
0,10,RSN828_CAPEMEND_PET000,-0.009140828,170,154.3544185,-0.001552483,-0.005830922,0,0,0.667,0
0,10,RSN828_CAPEMEND_PET000,-0.013925789,170,154.3544185,-0.001552483,-0.005830922,0,0,1.333,0
0,10,RSN828_CAPEMEND_PET000,-0.02121554,170,154.3544185,-0.001552483,-0.005830922,0,0,2,0
1,10,RSN828_CAPEMEND_PET000,-0.001696869,219.7815028,138.0407532,-0.001506893,-0.071100114,171,0,-2,0.667
1,10,RSN828_CAPEMEND_PET000,-0.002585132,219.7815028,151.0252753,-0.001460199,-0.07844648,174,0,-1.333,0.667
1,10,RSN828_CAPEMEND_PET000,-0.003938374,219.7815028,154.0256226,-0.001523457,-0.080876393,177,0,-0.667,0.667
0,10,RSN828_CAPEMEND_PET000,-0.006,219.7815028,154.3544185,-0.001552483,-0.005830922,0,0,0,0.667
0,10,RSN828_CAPEMEND_PET000,-0.009140828,219.7815028,154.3544185,-0.001552483,-0.005830922,0,0,0.667,0.667
0,10,RSN828_CAPEMEND_PET000,-0.013925789,219.7815028,154.3544185,-0.001552483,-0.005830922,0,0,1.333,0.667
0,10,RSN828_CAPEMEND_PET000,-0.02121554,219.7815028,154.3544185,-0.001552483,-0.005830922,0,0,2,0.667
1,10,RSN828_CAPEMEND_PET000,-0.001696869,284.1406411,138.0407532,-0.001506893,-0.071100114,171,0,-2,1.333
1,10,RSN828_CAPEMEND_PET000,-0.002585132,284.1406411,151.0252753,-0.001460199,-0.07844648,174,0,-1.333,1.333
1,10,RSN828_CAPEMEND_PET000,-0.003938374,284.1406411,154.0256226,-0.001523457,-0.080876393,177,0,-0.667,1.333
0,10,RSN828_CAPEMEND_PET000,-0.006,284.1406411,154.3544185,-0.001552483,-0.005830922,0,0,0,1.333
0,10,RSN828_CAPEMEND_PET000,-0.009140828,284.1406411,154.3544185,-0.001552483,-0.005830922,0,0,0.667,1.333
0,10,RSN828_CAPEMEND_PET000,-0.013925789,284.1406411,154.3544185,-0.001552483,-0.005830922,0,0,1.333,1.333
0,10,RSN828_CAPEMEND_PET000,-0.02121554,284.1406411,154.3544185,-0.001552483,-0.005830922,0,0,2,1.333
1,10,RSN828_CAPEMEND_PET000,-0.001696869,367.3462183,138.0407532,-0.001506893,-0.071100114,171,0,-2,2
1,10,RSN828_CAPEMEND_PET000,-0.002585132,367.3462183,151.0252753,-0.001460199,-0.07844648,174,0,-1.333,2
1,10,RSN828_CAPEMEND_PET000,-0.003938374,367.3462183,154.0256226,-0.001523457,-0.080876393,177,0,-0.667,2
0,10,RSN828_CAPEMEND_PET000,-0.006,367.3462183,154.3544185,-0.001552483,-0.005830922,0,0,0,2
0,10,RSN828_CAPEMEND_PET000,-0.009140828,367.3462183,154.3544185,-0.001552483,-0.005830922,0,0,0.667,2
0,10,RSN828_CAPEMEND_PET000,-0.013925789,367.3462183,154.3544185,-0.001552483,-0.005830922,0,0,1.333,2
0,10,RSN828_CAPEMEND_PET000,-0.02121554,367.3462183,154.3544185,-0.001552483,-0.005830922,0,0,2,2
1,5,RSN828_CAPEMEND_PET000,-0.001696869,78.67237653,144.614166,-0.001356734,-0.050926178,143,0,-2,-2
1,5,RSN828_CAPEMEND_PET000,-0.002585132,78.67237653,145.4561871,-0.001364651,-0.002050168,143,0,-1.333,-2
1,5,RSN828_CAPEMEND_PET000,-0.003938374,78.67237653,145.4561871,-0.001364651,-0.002050168,143,0,-0.667,-2
1,5,RSN828_CAPEMEND_PET000,-0.006,78.67237653,145.4561871,-0.001364651,-0.002050168,143,0,0,-2
1,5,RSN828_CAPEMEND_PET000,-0.009140828,78.67237653,145.4561871,-0.001364651,-0.002050168,143,0,0.667,-2
1,5,RSN828_CAPEMEND_PET000,-0.013925789,78.67237653,145.4561871,-0.001364651,-0.002050168,143,0,1.333,-2
1,5,RSN828_CAPEMEND_PET000,-0.02121554,78.67237653,145.4561871,-0.001364651,-0.002050168,143,0,2,-2
1,5,RSN828_CAPEMEND_PET000,-0.001696869,101.710195,144.614166,-0.001356734,-0.050926178,168,0,-2,-1.333
1,5,RSN828_CAPEMEND_PET000,-0.002585132,101.710195,145.4561871,-0.001364651,-0.002050168,168,0,-1.333,-1.333
1,5,RSN828_CAPEMEND_PET000,-0.003938374,101.710195,145.4561871,-0.001364651,-0.002050168,168,0,-0.667,-1.333
1,5,RSN828_CAPEMEND_PET000,-0.006,101.710195,145.4561871,-0.001364651,-0.002050168,168,0,0,-1.333
1,5,RSN828_CAPEMEND_PET000,-0.009140828,101.710195,145.4561871,-0.001364651,-0.002050168,168,0,0.667,-1.333
1,5,RSN828_CAPEMEND_PET000,-0.013925789,101.710195,145.4561871,-0.001364651,-0.002050168,168,0,1.333,-1.333
1,5,RSN828_CAPEMEND_PET000,-0.02121554,101.710195,145.4561871,-0.001364651,-0.002050168,168,0,2,-1.333
1,5,RSN828_CAPEMEND_PET000,-0.001696869,131.4942324,144.614166,-0.001356734,-0.050926178,172,0,-2,-0.667
1,5,RSN828_CAPEMEND_PET000,-0.002585132,131.4942324,145.4561871,-0.001364651,-0.002050168,172,0,-1.333,-0.667
1,5,RSN828_CAPEMEND_PET000,-0.003938374,131.4942324,145.4561871,-0.001364651,-0.002050168,172,0,-0.667,-0.667
1,5,RSN828_CAPEMEND_PET000,-0.006,131.4942324,145.4561871,-0.001364651,-0.002050168,172,0,0,-0.667
1,5,RSN828_CAPEMEND_PET000,-0.009140828,131.4942324,145.4561871,-0.001364651,-0.002050168,172,0,0.667,-0.667
1,5,RSN828_CAPEMEND_PET000,-0.013925789,131.4942324,145.4561871,-0.001364651,-0.002050168,172,0,1.333,-0.667
1,5,RSN828_CAPEMEND_PET000,-0.02121554,131.4942324,145.4561871,-0.001364651,-0.002050168,172,0,2,-0.667
1,5,RSN828_CAPEMEND_PET000,-0.001696869,170,144.614166,-0.001356734,-0.050926178,879,0,-2,0
0,5,RSN828_CAPEMEND_PET000,-0.002585132,170,145.4561871,-0.001364651,-0.002050168,0,0,-1.333,0
0,5,RSN828_CAPEMEND_PET000,-0.003938374,170,145.4561871,-0.001364651,-0.002050168,0,0,-0.667,0
0,5,RSN828_CAPEMEND_PET000,-0.006,170,145.4561871,-0.001364651,-0.002050168,0,0,0,0
0,5,RSN828_CAPEMEND_PET000,-0.009140828,170,145.4561871,-0.001364651,-0.002050168,0,0,0.667,0
0,5,RSN828_CAPEMEND_PET000,-0.013925789,170,145.4561871,-0.001364651,-0.002050168,0,0,1.333,0
0,5,RSN828_CAPEMEND_PET000,-0.02121554,170,145.4561871,-0.001364651,-0.002050168,0,0,2,0
1,5,RSN828_CAPEMEND_PET000,-0.001696869,219.7815028,144.614166,-0.001356734,-0.050926178,879,0,-2,0.667
0,5,RSN828_CAPEMEND_PET000,-0.002585132,219.7815028,145.4561871,-0.001364651,-0.002050168,0,0,-1.333,0.667
0,5,RSN828_CAPEMEND_PET000,-0.003938374,219.7815028,145.4561871,-0.001364651,-0.002050168,0,0,-0.667,0.667
0,5,RSN828_CAPEMEND_PET000,-0.006,219.7815028,145.4561871,-0.001364651,-0.002050168,0,0,0,0.667
0,5,RSN828_CAPEMEND_PET000,-0.009140828,219.7815028,145.4561871,-0.001364651,-0.002050168,0,0,0.667,0.667
0,5,RSN828_CAPEMEND_PET000,-0.013925789,219.7815028,145.4561871,-0.001364651,-0.002050168,0,0,1.333,0.667
0,5,RSN828_CAPEMEND_PET000,-0.02121554,219.7815028,145.4561871,-0.001364651,-0.002050168,0,0,2,0.667
1,5,RSN828_CAPEMEND_PET000,-0.001696869,284.1406411,144.614166,-0.001356734,-0.050926178,879,0,-2,1.333
0,5,RSN828_CAPEMEND_PET000,-0.002585132,284.1406411,145.4561871,-0.001364651,-0.002050168,0,0,-1.333,1.333
0,5,RSN828_CAPEMEND_PET000,-0.003938374,284.1406411,145.4561871,-0.001364651,-0.002050168,0,0,-0.667,1.333
0,5,RSN828_CAPEMEND_PET000,-0.006,284.1406411,145.4561871,-0.001364651,-0.002050168,0,0,0,1.333
0,5,RSN828_CAPEMEND_PET000,-0.009140828,284.1406411,145.4561871,-0.001364651,-0.002050168,0,0,0.667,1.333
0,5,RSN828_CAPEMEND_PET000,-0.013925789,284.1406411,145.4561871,-0.001364651,-0.002050168,0,0,1.333,1.333
0,5,RSN828_CAPEMEND_PET000,-0.02121554,284.1406411,145.4561871,-0.001364651,-0.002050168,0,0,2,1.333
1,5,RSN828_CAPEMEND_PET000,-0.001696869,367.3462183,144.614166,-0.001356734,-0.050926178,879,0,-2,2
0,5,RSN828_CAPEMEND_PET000,-0.002585132,367.3462183,145.4561871,-0.001364651,-0.002050168,0,0,-1.333,2
0,5,RSN828_CAPEMEND_PET000,-0.003938374,367.3462183,145.4561871,-0.001364651,-0.002050168,0,0,-0.667,2
0,5,RSN828_CAPEMEND_PET000,-0.006,367.3462183,145.4561871,-0.001364651,-0.002050168,0,0,0,2
0,5,RSN828_CAPEMEND_PET000,-0.009140828,367.3462183,145.4561871,-0.001364651,-0.002050168,0,0,0.667,2
0,5,RSN828_CAPEMEND_PET000,-0.013925789,367.3462183,145.4561871,-0.001364651,-0.002050168,0,0,1.333,2
0,5,RSN828_CAPEMEND_PET000,-0.02121554,367.3462183,145.4561871,-0.001364651,-0.002050168,0,0,2,2
1,40,RSN864_LANDERS_JOS090,-0.001696869,78.67237653,137.8496679,-0.001541162,-0.096251076,14,FAILED,-2,-2
1,40,RSN864_LANDERS_JOS090,-0.002585132,78.67237653,149.4265901,-0.001827028,-0.114690594,14,FAILED,-1.333,-2
1,40,RSN864_LANDERS_JOS090,-0.003938374,78.67237653,154.0213407,-0.002249391,-0.147285682,14,0,-0.667,-2
1,40,RSN864_LANDERS_JOS090,-0.006,78.67237653,154.7563081,-0.002488426,-0.123633303,14,0,0,-2
1,40,RSN864_LANDERS_JOS090,-0.009140828,78.67237653,154.7563081,-0.002365328,-0.137599187,14,0,0.667,-2
1,40,RSN864_LANDERS_JOS090,-0.013925789,78.67237653,154.7563081,-0.002315149,-0.126020816,14,0,1.333,-2
1,40,RSN864_LANDERS_JOS090,-0.02121554,78.67237653,154.7563081,-0.009321534,-0.13251479,14,0,2,-2
1,40,RSN864_LANDERS_JOS090,-0.001696869,101.710195,137.8496679,-0.001541162,-0.096251076,43,FAILED,-2,-1.333
1,40,RSN864_LANDERS_JOS090,-0.002585132,101.710195,149.4265901,-0.001827028,-0.114690594,43,FAILED,-1.333,-1.333
1,40,RSN864_LANDERS_JOS090,-0.003938374,101.710195,154.0213407,-0.002249391,-0.147285682,43,0,-0.667,-1.333
1,40,RSN864_LANDERS_JOS090,-0.006,101.710195,154.7563081,-0.002488426,-0.123633303,43,0,0,-1.333
1,40,RSN864_LANDERS_JOS090,-0.009140828,101.710195,154.7563081,-0.002365328,-0.137599187,43,0,0.667,-1.333
1,40,RSN864_LANDERS_JOS090,-0.013925789,101.710195,154.7563081,-0.002315149,-0.126020816,43,0,1.333,-1.333
1,40,RSN864_LANDERS_JOS090,-0.02121554,101.710195,154.7563081,-0.009321534,-0.13251479,43,0,2,-1.333
1,40,RSN864_LANDERS_JOS090,-0.001696869,131.4942324,137.8496679,-0.001541162,-0.096251076,164,FAILED,-2,-0.667
1,40,RSN864_LANDERS_JOS090,-0.002585132,131.4942324,149.4265901,-0.001827028,-0.114690594,164,FAILED,-1.333,-0.667
1,40,RSN864_LANDERS_JOS090,-0.003938374,131.4942324,154.0213407,-0.002249391,-0.147285682,164,0,-0.667,-0.667
1,40,RSN864_LANDERS_JOS090,-0.006,131.4942324,154.7563081,-0.002488426,-0.123633303,164,0,0,-0.667
1,40,RSN864_LANDERS_JOS090,-0.009140828,131.4942324,154.7563081,-0.002365328,-0.137599187,164,0,0.667,-0.667
1,40,RSN864_LANDERS_JOS090,-0.013925789,131.4942324,154.7563081,-0.002315149,-0.126020816,164,0,1.333,-0.667
1,40,RSN864_LANDERS_JOS090,-0.02121554,131.4942324,154.7563081,-0.009321534,-0.13251479,164,0,2,-0.667
1,40,RSN864_LANDERS_JOS090,-0.001696869,170,137.8496679,-0.001541162,-0.096251076,224,FAILED,-2,0
1,40,RSN864_LANDERS_JOS090,-0.002585132,170,149.4265901,-0.001827028,-0.114690594,226,FAILED,-1.333,0
1,40,RSN864_LANDERS_JOS090,-0.003938374,170,154.0213407,-0.002249391,-0.147285682,229,0,-0.667,0
1,40,RSN864_LANDERS_JOS090,-0.006,170,154.7563081,-0.002488426,-0.123633303,263,0,0,0
1,40,RSN864_LANDERS_JOS090,-0.009140828,170,154.7563081,-0.002365328,-0.137599187,265,0,0.667,0
1,40,RSN864_LANDERS_JOS090,-0.013925789,170,154.7563081,-0.002315149,-0.126020816,427,0,1.333,0
1,40,RSN864_LANDERS_JOS090,-0.02121554,170,154.7563081,-0.009321534,-0.13251479,451,0,2,0
1,40,RSN864_LANDERS_JOS090,-0.001696869,219.7815028,137.8496679,-0.001541162,-0.096251076,224,FAILED,-2,0.667
1,40,RSN864_LANDERS_JOS090,-0.002585132,219.7815028,149.4265901,-0.001827028,-0.114690594,226,FAILED,-1.333,0.667
1,40,RSN864_LANDERS_JOS090,-0.003938374,219.7815028,154.0213407,-0.002249391,-0.147285682,229,0,-0.667,0.667
1,40,RSN864_LANDERS_JOS090,-0.006,219.7815028,154.7563081,-0.002488426,-0.123633303,263,0,0,0.667
1,40,RSN864_LANDERS_JOS090,-0.009140828,219.7815028,154.7563081,-0.002365328,-0.137599187,265,0,0.667,0.667
1,40,RSN864_LANDERS_JOS090,-0.013925789,219.7815028,154.7563081,-0.002315149,-0.126020816,427,0,1.333,0.667
1,40,RSN864_LANDERS_JOS090,-0.02121554,219.7815028,154.7563081,-0.009321534,-0.13251479,451,0,2,0.667
1,40,RSN864_LANDERS_JOS090,-0.001696869,284.1406411,137.8496679,-0.001541162,-0.096251076,224,FAILED,-2,1.333
1,40,RSN864_LANDERS_JOS090,-0.002585132,284.1406411,149.4265901,-0.001827028,-0.114690594,226,FAILED,-1.333,1.333
1,40,RSN864_LANDERS_JOS090,-0.003938374,284.1406411,154.0213407,-0.002249391,-0.147285682,229,0,-0.667,1.333
1,40,RSN864_LANDERS_JOS090,-0.006,284.1406411,154.7563081,-0.002488426,-0.123633303,263,0,0,1.333
1,40,RSN864_LANDERS_JOS090,-0.009140828,284.1406411,154.7563081,-0.002365328,-0.137599187,265,0,0.667,1.333
1,40,RSN864_LANDERS_JOS090,-0.013925789,284.1406411,154.7563081,-0.002315149,-0.126020816,427,0,1.333,1.333
1,40,RSN864_LANDERS_JOS090,-0.02121554,284.1406411,154.7563081,-0.009321534,-0.13251479,451,0,2,1.333
1,40,RSN864_LANDERS_JOS090,-0.001696869,367.3462183,137.8496679,-0.001541162,-0.096251076,224,FAILED,-2,2
1,40,RSN864_LANDERS_JOS090,-0.002585132,367.3462183,149.4265901,-0.001827028,-0.114690594,226,FAILED,-1.333,2
1,40,RSN864_LANDERS_JOS090,-0.003938374,367.3462183,154.0213407,-0.002249391,-0.147285682,229,0,-0.667,2
1,40,RSN864_LANDERS_JOS090,-0.006,367.3462183,154.7563081,-0.002488426,-0.123633303,263,0,0,2
1,40,RSN864_LANDERS_JOS090,-0.009140828,367.3462183,154.7563081,-0.002365328,-0.137599187,265,0,0.667,2
1,40,RSN864_LANDERS_JOS090,-0.013925789,367.3462183,154.7563081,-0.002315149,-0.126020816,427,0,1.333,2
1,40,RSN864_LANDERS_JOS090,-0.02121554,367.3462183,154.7563081,-0.009321534,-0.13251479,451,0,2,2
1,35,RSN864_LANDERS_JOS090,-0.001696869,78.67237653,140.0724792,-0.001477539,-0.098310956,38,FAILED,-2,-2
1,35,RSN864_LANDERS_JOS090,-0.002585132,78.67237653,150.4970057,-0.001876659,-0.143537123,38,0,-1.333,-2
1,35,RSN864_LANDERS_JOS090,-0.003938374,78.67237653,153.3628213,-0.001946255,-0.120402329,38,0,-0.667,-2
1,35,RSN864_LANDERS_JOS090,-0.006,78.67237653,153.3628213,-0.002645922,-0.120254055,38,FAILED,0,-2
1,35,RSN864_LANDERS_JOS090,-0.009140828,78.67237653,153.3628213,-0.0026745,-0.121150485,38,FAILED,0.667,-2
1,35,RSN864_LANDERS_JOS090,-0.013925789,78.67237653,153.3628213,-0.001586116,-0.00719258,38,FAILED,1.333,-2
1,35,RSN864_LANDERS_JOS090,-0.02121554,78.67237653,153.3628213,-0.001586116,-0.00719258,38,FAILED,2,-2
1,35,RSN864_LANDERS_JOS090,-0.001696869,101.710195,140.0724792,-0.001477539,-0.098310956,68,FAILED,-2,-1.333
1,35,RSN864_LANDERS_JOS090,-0.002585132,101.710195,150.4970057,-0.001876659,-0.143537123,68,0,-1.333,-1.333
1,35,RSN864_LANDERS_JOS090,-0.003938374,101.710195,153.3628213,-0.001946255,-0.120402329,68,0,-0.667,-1.333
1,35,RSN864_LANDERS_JOS090,-0.006,101.710195,153.3628213,-0.002645922,-0.120254055,68,FAILED,0,-1.333
1,35,RSN864_LANDERS_JOS090,-0.009140828,101.710195,153.3628213,-0.0026745,-0.121150485,68,FAILED,0.667,-1.333
1,35,RSN864_LANDERS_JOS090,-0.013925789,101.710195,153.3628213,-0.001586116,-0.00719258,68,FAILED,1.333,-1.333
1,35,RSN864_LANDERS_JOS090,-0.02121554,101.710195,153.3628213,-0.001586116,-0.00719258,68,FAILED,2,-1.333
1,35,RSN864_LANDERS_JOS090,-0.001696869,131.4942324,140.0724792,-0.001477539,-0.098310956,165,FAILED,-2,-0.667
1,35,RSN864_LANDERS_JOS090,-0.002585132,131.4942324,150.4970057,-0.001876659,-0.143537123,165,0,-1.333,-0.667
1,35,RSN864_LANDERS_JOS090,-0.003938374,131.4942324,153.3628213,-0.001946255,-0.120402329,165,0,-0.667,-0.667
1,35,RSN864_LANDERS_JOS090,-0.006,131.4942324,153.3628213,-0.002645922,-0.120254055,165,FAILED,0,-0.667
1,35,RSN864_LANDERS_JOS090,-0.009140828,131.4942324,153.3628213,-0.0026745,-0.121150485,165,FAILED,0.667,-0.667
1,35,RSN864_LANDERS_JOS090,-0.013925789,131.4942324,153.3628213,-0.001586116,-0.00719258,165,FAILED,1.333,-0.667
1,35,RSN864_LANDERS_JOS090,-0.02121554,131.4942324,153.3628213,-0.001586116,-0.00719258,165,FAILED,2,-0.667
1,35,RSN864_LANDERS_JOS090,-0.001696869,170,140.0724792,-0.001477539,-0.098310956,224,FAILED,-2,0
1,35,RSN864_LANDERS_JOS090,-0.002585132,170,150.4970057,-0.001876659,-0.143537123,227,0,-1.333,0
1,35,RSN864_LANDERS_JOS090,-0.003938374,170,153.3628213,-0.001946255,-0.120402329,260,0,-0.667,0
1,35,RSN864_LANDERS_JOS090,-0.006,170,153.3628213,-0.002645922,-0.120254055,262,FAILED,0,0
1,35,RSN864_LANDERS_JOS090,-0.009140828,170,153.3628213,-0.0026745,-0.121150485,300,FAILED,0.667,0
0,35,RSN864_LANDERS_JOS090,-0.013925789,170,153.3628213,-0.001586116,-0.00719258,0,FAILED,1.333,0
0,35,RSN864_LANDERS_JOS090,-0.02121554,170,153.3628213,-0.001586116,-0.00719258,0,FAILED,2,0
