state,IM,record,ecu,Vult,Vbmax,ect,ecb,uindex,convergence,ecu_alpha,Vult_alpha,
1,15,RSN721_SUPER.B_B-ICC090,-0.004783314,148.9737779,150.497612,-0.001401793,-0.002467973,2684,0,-0.666666667,-0.666666667,
1,15,RSN721_SUPER.B_B-ICC090,-0.006,148.9737779,150.497612,-0.001401793,-0.002467973,2684,0,0,-0.666666667,
1,15,RSN721_SUPER.B_B-ICC090,-0.007526163,148.9737779,150.497612,-0.001401793,-0.002467973,2684,0,0.666666667,-0.666666667,
1,15,RSN721_SUPER.B_B-ICC090,-0.00944052,148.9737779,150.497612,-0.001401793,-0.002467973,2684,0,1.333333333,-0.666666667,
1,15,RSN721_SUPER.B_B-ICC090,-0.011841815,148.9737779,150.497612,-0.001401793,-0.002467973,2684,0,2,-0.666666667,
0,15,RSN721_SUPER.B_B-ICC090,-0.003040074,170,150.497612,-0.001401793,-0.002467973,0,0,-2,0,
0,15,RSN721_SUPER.B_B-ICC090,-0.003813349,170,150.497612,-0.001401793,-0.002467973,0,0,-1.333333333,0,
0,15,RSN721_SUPER.B_B-ICC090,-0.004783314,170,150.497612,-0.001401793,-0.002467973,0,0,-0.666666667,0,
0,15,RSN721_SUPER.B_B-ICC090,-0.006,170,150.497612,-0.001401793,-0.002467973,0,0,0,0,
0,15,RSN721_SUPER.B_B-ICC090,-0.007526163,170,150.497612,-0.001401793,-0.002467973,0,0,0.666666667,0,
0,15,RSN721_SUPER.B_B-ICC090,-0.00944052,170,150.497612,-0.001401793,-0.002467973,0,0,1.333333333,0,
0,15,RSN721_SUPER.B_B-ICC090,-0.011841815,170,150.497612,-0.001401793,-0.002467973,0,0,2,0,
0,15,RSN721_SUPER.B_B-ICC090,-0.003040074,193.9938719,150.497612,-0.001401793,-0.002467973,0,0,-2,0.666666667,
0,15,RSN721_SUPER.B_B-ICC090,-0.003813349,193.9938719,150.497612,-0.001401793,-0.002467973,0,0,-1.333333333,0.666666667,
0,15,RSN721_SUPER.B_B-ICC090,-0.004783314,193.9938719,150.497612,-0.001401793,-0.002467973,0,0,-0.666666667,0.666666667,
0,15,RSN721_SUPER.B_B-ICC090,-0.006,193.9938719,150.497612,-0.001401793,-0.002467973,0,0,0,0.666666667,
0,15,RSN721_SUPER.B_B-ICC090,-0.007526163,193.9938719,150.497612,-0.001401793,-0.002467973,0,0,0.666666667,0.666666667,
0,15,RSN721_SUPER.B_B-ICC090,-0.00944052,193.9938719,150.497612,-0.001401793,-0.002467973,0,0,1.333333333,0.666666667,
0,15,RSN721_SUPER.B_B-ICC090,-0.011841815,193.9938719,150.497612,-0.001401793,-0.002467973,0,0,2,0.666666667,
0,15,RSN721_SUPER.B_B-ICC090,-0.003040074,221.3742491,150.497612,-0.001401793,-0.002467973,0,0,-2,1.333333333,
0,15,RSN721_SUPER.B_B-ICC090,-0.003813349,221.3742491,150.497612,-0.001401793,-0.002467973,0,0,-1.333333333,1.333333333,
0,15,RSN721_SUPER.B_B-ICC090,-0.004783314,221.3742491,150.497612,-0.001401793,-0.002467973,0,0,-0.666666667,1.333333333,
0,15,RSN721_SUPER.B_B-ICC090,-0.006,221.3742491,150.497612,-0.001401793,-0.002467973,0,0,0,1.333333333,
0,15,RSN721_SUPER.B_B-ICC090,-0.007526163,221.3742491,150.497612,-0.001401793,-0.002467973,0,0,0.666666667,1.333333333,
0,15,RSN721_SUPER.B_B-ICC090,-0.00944052,221.3742491,150.497612,-0.001401793,-0.002467973,0,0,1.333333333,1.333333333,
0,15,RSN721_SUPER.B_B-ICC090,-0.011841815,221.3742491,150.497612,-0.001401793,-0.002467973,0,0,2,1.333333333,
0,15,RSN721_SUPER.B_B-ICC090,-0.003040074,252.6191044,150.497612,-0.001401793,-0.002467973,0,0,-2,2,
0,15,RSN721_SUPER.B_B-ICC090,-0.003813349,252.6191044,150.497612,-0.001401793,-0.002467973,0,0,-1.333333333,2,
0,15,RSN721_SUPER.B_B-ICC090,-0.004783314,252.6191044,150.497612,-0.001401793,-0.002467973,0,0,-0.666666667,2,
0,15,RSN721_SUPER.B_B-ICC090,-0.006,252.6191044,150.497612,-0.001401793,-0.002467973,0,0,0,2,
0,15,RSN721_SUPER.B_B-ICC090,-0.007526163,252.6191044,150.497612,-0.001401793,-0.002467973,0,0,0.666666667,2,
0,15,RSN721_SUPER.B_B-ICC090,-0.00944052,252.6191044,150.497612,-0.001401793,-0.002467973,0,0,1.333333333,2,
0,15,RSN721_SUPER.B_B-ICC090,-0.011841815,252.6191044,150.497612,-0.001401793,-0.002467973,0,0,2,2,
1,10,RSN721_SUPER.B_B-ICC090,-0.003040074,114.4014823,145.2826742,-0.001347933,-0.001881624,2662,0,-2,-2,
1,10,RSN721_SUPER.B_B-ICC090,-0.003813349,114.4014823,145.2826742,-0.001347933,-0.001881624,2662,0,-1.333333333,-2,
1,10,RSN721_SUPER.B_B-ICC090,-0.004783314,114.4014823,145.2826742,-0.001347933,-0.001881624,2662,0,-0.666666667,-2,
1,10,RSN721_SUPER.B_B-ICC090,-0.006,114.4014823,145.2826742,-0.001347933,-0.001881624,2662,0,0,-2,
1,10,RSN721_SUPER.B_B-ICC090,-0.007526163,114.4014823,145.2826742,-0.001347933,-0.001881624,2662,0,0.666666667,-2,
1,10,RSN721_SUPER.B_B-ICC090,-0.00944052,114.4014823,145.2826742,-0.001347933,-0.001881624,2662,0,1.333333333,-2,
1,10,RSN721_SUPER.B_B-ICC090,-0.011841815,114.4014823,145.2826742,-0.001347933,-0.001881624,2662,0,2,-2,
1,10,RSN721_SUPER.B_B-ICC090,-0.003040074,130.5481559,145.2826742,-0.001347933,-0.001881624,2667,0,-2,-1.333333333,
1,10,RSN721_SUPER.B_B-ICC090,-0.003813349,130.5481559,145.2826742,-0.001347933,-0.001881624,2667,0,-1.333333333,-1.333333333,
1,10,RSN721_SUPER.B_B-ICC090,-0.004783314,130.5481559,145.2826742,-0.001347933,-0.001881624,2667,0,-0.666666667,-1.333333333,
1,10,RSN721_SUPER.B_B-ICC090,-0.006,130.5481559,145.2826742,-0.001347933,-0.001881624,2667,0,0,-1.333333333,
1,10,RSN721_SUPER.B_B-ICC090,-0.007526163,130.5481559,145.2826742,-0.001347933,-0.001881624,2667,0,0.666666667,-1.333333333,
1,10,RSN721_SUPER.B_B-ICC090,-0.00944052,130.5481559,145.2826742,-0.001347933,-0.001881624,2667,0,1.333333333,-1.333333333,
1,10,RSN721_SUPER.B_B-ICC090,-0.011841815,130.5481559,145.2826742,-0.001347933,-0.001881624,2667,0,2,-1.333333333,
0,10,RSN721_SUPER.B_B-ICC090,-0.003040074,148.9737779,145.2826742,-0.001347933,-0.001881624,0,0,-2,-0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.003813349,148.9737779,145.2826742,-0.001347933,-0.001881624,0,0,-1.333333333,-0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.004783314,148.9737779,145.2826742,-0.001347933,-0.001881624,0,0,-0.666666667,-0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.006,148.9737779,145.2826742,-0.001347933,-0.001881624,0,0,0,-0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.007526163,148.9737779,145.2826742,-0.001347933,-0.001881624,0,0,0.666666667,-0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.00944052,148.9737779,145.2826742,-0.001347933,-0.001881624,0,0,1.333333333,-0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.011841815,148.9737779,145.2826742,-0.001347933,-0.001881624,0,0,2,-0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.003040074,170,145.2826742,-0.001347933,-0.001881624,0,0,-2,0,
0,10,RSN721_SUPER.B_B-ICC090,-0.003813349,170,145.2826742,-0.001347933,-0.001881624,0,0,-1.333333333,0,
0,10,RSN721_SUPER.B_B-ICC090,-0.004783314,170,145.2826742,-0.001347933,-0.001881624,0,0,-0.666666667,0,
0,10,RSN721_SUPER.B_B-ICC090,-0.006,170,145.2826742,-0.001347933,-0.001881624,0,0,0,0,
0,10,RSN721_SUPER.B_B-ICC090,-0.007526163,170,145.2826742,-0.001347933,-0.001881624,0,0,0.666666667,0,
0,10,RSN721_SUPER.B_B-ICC090,-0.00944052,170,145.2826742,-0.001347933,-0.001881624,0,0,1.333333333,0,
0,10,RSN721_SUPER.B_B-ICC090,-0.011841815,170,145.2826742,-0.001347933,-0.001881624,0,0,2,0,
0,10,RSN721_SUPER.B_B-ICC090,-0.003040074,193.9938719,145.2826742,-0.001347933,-0.001881624,0,0,-2,0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.003813349,193.9938719,145.2826742,-0.001347933,-0.001881624,0,0,-1.333333333,0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.004783314,193.9938719,145.2826742,-0.001347933,-0.001881624,0,0,-0.666666667,0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.006,193.9938719,145.2826742,-0.001347933,-0.001881624,0,0,0,0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.007526163,193.9938719,145.2826742,-0.001347933,-0.001881624,0,0,0.666666667,0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.00944052,193.9938719,145.2826742,-0.001347933,-0.001881624,0,0,1.333333333,0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.011841815,193.9938719,145.2826742,-0.001347933,-0.001881624,0,0,2,0.666666667,
0,10,RSN721_SUPER.B_B-ICC090,-0.003040074,221.3742491,145.2826742,-0.001347933,-0.001881624,0,0,-2,1.333333333,
0,10,RSN721_SUPER.B_B-ICC090,-0.003813349,221.3742491,145.2826742,-0.001347933,-0.001881624,0,0,-1.333333333,1.333333333,
0,10,RSN721_SUPER.B_B-ICC090,-0.004783314,221.3742491,145.2826742,-0.001347933,-0.001881624,0,0,-0.666666667,1.333333333,
0,10,RSN721_SUPER.B_B-ICC090,-0.006,221.3742491,145.2826742,-0.001347933,-0.001881624,0,0,0,1.333333333,
0,10,RSN721_SUPER.B_B-ICC090,-0.007526163,221.3742491,145.2826742,-0.001347933,-0.001881624,0,0,0.666666667,1.333333333,
0,10,RSN721_SUPER.B_B-ICC090,-0.00944052,221.3742491,145.2826742,-0.001347933,-0.001881624,0,0,1.333333333,1.333333333,
0,10,RSN721_SUPER.B_B-ICC090,-0.011841815,221.3742491,145.2826742,-0.001347933,-0.001881624,0,0,2,1.333333333,
0,10,RSN721_SUPER.B_B-ICC090,-0.003040074,252.6191044,145.2826742,-0.001347933,-0.001881624,0,0,-2,2,
0,10,RSN721_SUPER.B_B-ICC090,-0.003813349,252.6191044,145.2826742,-0.001347933,-0.001881624,0,0,-1.333333333,2,
0,10,RSN721_SUPER.B_B-ICC090,-0.004783314,252.6191044,145.2826742,-0.001347933,-0.001881624,0,0,-0.666666667,2,
0,10,RSN721_SUPER.B_B-ICC090,-0.006,252.6191044,145.2826742,-0.001347933,-0.001881624,0,0,0,2,
0,10,RSN721_SUPER.B_B-ICC090,-0.007526163,252.6191044,145.2826742,-0.001347933,-0.001881624,0,0,0.666666667,2,
0,10,RSN721_SUPER.B_B-ICC090,-0.00944052,252.6191044,145.2826742,-0.001347933,-0.001881624,0,0,1.333333333,2,
0,10,RSN721_SUPER.B_B-ICC090,-0.011841815,252.6191044,145.2826742,-0.001347933,-0.001881624,0,0,2,2,
1,5,RSN721_SUPER.B_B-ICC090,-0.003040074,114.4014823,120.1737693,-0.00122054,-0.001039209,2766,0,-2,-2,
1,5,RSN721_SUPER.B_B-ICC090,-0.003813349,114.4014823,120.1737693,-0.00122054,-0.001039209,2766,0,-1.333333333,-2,
1,5,RSN721_SUPER.B_B-ICC090,-0.004783314,114.4014823,120.1737693,-0.00122054,-0.001039209,2766,0,-0.666666667,-2,
1,5,RSN721_SUPER.B_B-ICC090,-0.006,114.4014823,120.1737693,-0.00122054,-0.001039209,2766,0,0,-2,
1,5,RSN721_SUPER.B_B-ICC090,-0.007526163,114.4014823,120.1737693,-0.00122054,-0.001039209,2766,0,0.666666667,-2,
1,5,RSN721_SUPER.B_B-ICC090,-0.00944052,114.4014823,120.1737693,-0.00122054,-0.001039209,2766,0,1.333333333,-2,
1,5,RSN721_SUPER.B_B-ICC090,-0.011841815,114.4014823,120.1737693,-0.00122054,-0.001039209,2766,0,2,-2,
0,5,RSN721_SUPER.B_B-ICC090,-0.003040074,130.5481559,120.1737693,-0.00122054,-0.001039209,0,0,-2,-1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.003813349,130.5481559,120.1737693,-0.00122054,-0.001039209,0,0,-1.333333333,-1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.004783314,130.5481559,120.1737693,-0.00122054,-0.001039209,0,0,-0.666666667,-1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.006,130.5481559,120.1737693,-0.00122054,-0.001039209,0,0,0,-1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.007526163,130.5481559,120.1737693,-0.00122054,-0.001039209,0,0,0.666666667,-1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.00944052,130.5481559,120.1737693,-0.00122054,-0.001039209,0,0,1.333333333,-1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.011841815,130.5481559,120.1737693,-0.00122054,-0.001039209,0,0,2,-1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.003040074,148.9737779,120.1737693,-0.00122054,-0.001039209,0,0,-2,-0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.003813349,148.9737779,120.1737693,-0.00122054,-0.001039209,0,0,-1.333333333,-0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.004783314,148.9737779,120.1737693,-0.00122054,-0.001039209,0,0,-0.666666667,-0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.006,148.9737779,120.1737693,-0.00122054,-0.001039209,0,0,0,-0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.007526163,148.9737779,120.1737693,-0.00122054,-0.001039209,0,0,0.666666667,-0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.00944052,148.9737779,120.1737693,-0.00122054,-0.001039209,0,0,1.333333333,-0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.011841815,148.9737779,120.1737693,-0.00122054,-0.001039209,0,0,2,-0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.003040074,170,120.1737693,-0.00122054,-0.001039209,0,0,-2,0,
0,5,RSN721_SUPER.B_B-ICC090,-0.003813349,170,120.1737693,-0.00122054,-0.001039209,0,0,-1.333333333,0,
0,5,RSN721_SUPER.B_B-ICC090,-0.004783314,170,120.1737693,-0.00122054,-0.001039209,0,0,-0.666666667,0,
0,5,RSN721_SUPER.B_B-ICC090,-0.006,170,120.1737693,-0.00122054,-0.001039209,0,0,0,0,
0,5,RSN721_SUPER.B_B-ICC090,-0.007526163,170,120.1737693,-0.00122054,-0.001039209,0,0,0.666666667,0,
0,5,RSN721_SUPER.B_B-ICC090,-0.00944052,170,120.1737693,-0.00122054,-0.001039209,0,0,1.333333333,0,
0,5,RSN721_SUPER.B_B-ICC090,-0.011841815,170,120.1737693,-0.00122054,-0.001039209,0,0,2,0,
0,5,RSN721_SUPER.B_B-ICC090,-0.003040074,193.9938719,120.1737693,-0.00122054,-0.001039209,0,0,-2,0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.003813349,193.9938719,120.1737693,-0.00122054,-0.001039209,0,0,-1.333333333,0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.004783314,193.9938719,120.1737693,-0.00122054,-0.001039209,0,0,-0.666666667,0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.006,193.9938719,120.1737693,-0.00122054,-0.001039209,0,0,0,0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.007526163,193.9938719,120.1737693,-0.00122054,-0.001039209,0,0,0.666666667,0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.00944052,193.9938719,120.1737693,-0.00122054,-0.001039209,0,0,1.333333333,0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.011841815,193.9938719,120.1737693,-0.00122054,-0.001039209,0,0,2,0.666666667,
0,5,RSN721_SUPER.B_B-ICC090,-0.003040074,221.3742491,120.1737693,-0.00122054,-0.001039209,0,0,-2,1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.003813349,221.3742491,120.1737693,-0.00122054,-0.001039209,0,0,-1.333333333,1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.004783314,221.3742491,120.1737693,-0.00122054,-0.001039209,0,0,-0.666666667,1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.006,221.3742491,120.1737693,-0.00122054,-0.001039209,0,0,0,1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.007526163,221.3742491,120.1737693,-0.00122054,-0.001039209,0,0,0.666666667,1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.00944052,221.3742491,120.1737693,-0.00122054,-0.001039209,0,0,1.333333333,1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.011841815,221.3742491,120.1737693,-0.00122054,-0.001039209,0,0,2,1.333333333,
0,5,RSN721_SUPER.B_B-ICC090,-0.003040074,252.6191044,120.1737693,-0.00122054,-0.001039209,0,0,-2,2,
0,5,RSN721_SUPER.B_B-ICC090,-0.003813349,252.6191044,120.1737693,-0.00122054,-0.001039209,0,0,-1.333333333,2,
0,5,RSN721_SUPER.B_B-ICC090,-0.004783314,252.6191044,120.1737693,-0.00122054,-0.001039209,0,0,-0.666666667,2,
0,5,RSN721_SUPER.B_B-ICC090,-0.006,252.6191044,120.1737693,-0.00122054,-0.001039209,0,0,0,2,
0,5,RSN721_SUPER.B_B-ICC090,-0.007526163,252.6191044,120.1737693,-0.00122054,-0.001039209,0,0,0.666666667,2,
0,5,RSN721_SUPER.B_B-ICC090,-0.00944052,252.6191044,120.1737693,-0.00122054,-0.001039209,0,0,1.333333333,2,
0,5,RSN721_SUPER.B_B-ICC090,-0.011841815,252.6191044,120.1737693,-0.00122054,-0.001039209,0,0,2,2,
1,40,RSN766_LOMAP_G02000,-0.003040074,114.4014823,152.1884511,-0.139950814,-0.139394025,760,0,-2,-2,
1,40,RSN766_LOMAP_G02000,-0.003813349,114.4014823,153.8981715,-0.003558217,-0.119531533,760,FAILED,-1.333333333,-2,
1,40,RSN766_LOMAP_G02000,-0.004783314,114.4014823,154.6694804,-0.120982361,-0.151814466,760,0,-0.666666667,-2,
1,40,RSN766_LOMAP_G02000,-0.006,114.4014823,154.6694804,-0.111999404,-0.140533643,760,0,0,-2,
1,40,RSN766_LOMAP_G02000,-0.007526163,114.4014823,154.6694804,-0.107107677,-0.139252007,760,0,0.666666667,-2,
1,40,RSN766_LOMAP_G02000,-0.00944052,114.4014823,154.6694804,-0.002254391,-0.044526653,760,FAILED,1.333333333,-2,
1,40,RSN766_LOMAP_G02000,-0.011841815,114.4014823,154.6694804,-0.002393629,-0.061439429,760,FAILED,2,-2,
1,40,RSN766_LOMAP_G02000,-0.003040074,130.5481559,152.1884511,-0.139950814,-0.139394025,767,0,-2,-1.333333333,
1,40,RSN766_LOMAP_G02000,-0.003813349,130.5481559,153.8981715,-0.003558217,-0.119531533,767,FAILED,-1.333333333,-1.333333333,
1,40,RSN766_LOMAP_G02000,-0.004783314,130.5481559,154.6694804,-0.120982361,-0.151814466,767,0,-0.666666667,-1.333333333,
1,40,RSN766_LOMAP_G02000,-0.006,130.5481559,154.6694804,-0.111999404,-0.140533643,767,0,0,-1.333333333,
1,40,RSN766_LOMAP_G02000,-0.007526163,130.5481559,154.6694804,-0.107107677,-0.139252007,767,0,0.666666667,-1.333333333,
1,40,RSN766_LOMAP_G02000,-0.00944052,130.5481559,154.6694804,-0.002254391,-0.044526653,767,FAILED,1.333333333,-1.333333333,
1,40,RSN766_LOMAP_G02000,-0.011841815,130.5481559,154.6694804,-0.002393629,-0.061439429,767,FAILED,2,-1.333333333,
1,40,RSN766_LOMAP_G02000,-0.003040074,148.9737779,152.1884511,-0.139950814,-0.139394025,824,0,-2,-0.666666667,
1,40,RSN766_LOMAP_G02000,-0.003813349,148.9737779,153.8981715,-0.003558217,-0.119531533,824,FAILED,-1.333333333,-0.666666667,
1,40,RSN766_LOMAP_G02000,-0.004783314,148.9737779,154.6694804,-0.120982361,-0.151814466,824,0,-0.666666667,-0.666666667,
1,40,RSN766_LOMAP_G02000,-0.006,148.9737779,154.6694804,-0.111999404,-0.140533643,824,0,0,-0.666666667,
1,40,RSN766_LOMAP_G02000,-0.007526163,148.9737779,154.6694804,-0.107107677,-0.139252007,824,0,0.666666667,-0.666666667,
1,40,RSN766_LOMAP_G02000,-0.00944052,148.9737779,154.6694804,-0.002254391,-0.044526653,824,FAILED,1.333333333,-0.666666667,
1,40,RSN766_LOMAP_G02000,-0.011841815,148.9737779,154.6694804,-0.002393629,-0.061439429,824,FAILED,2,-0.666666667,
1,40,RSN766_LOMAP_G02000,-0.003040074,170,152.1884511,-0.139950814,-0.139394025,827,0,-2,0,
1,40,RSN766_LOMAP_G02000,-0.003813349,170,153.8981715,-0.003558217,-0.119531533,829,FAILED,-1.333333333,0,
1,40,RSN766_LOMAP_G02000,-0.004783314,170,154.6694804,-0.120982361,-0.151814466,831,0,-0.666666667,0,
1,40,RSN766_LOMAP_G02000,-0.006,170,154.6694804,-0.111999404,-0.140533643,832,0,0,0,
1,40,RSN766_LOMAP_G02000,-0.007526163,170,154.6694804,-0.107107677,-0.139252007,835,0,0.666666667,0,
1,40,RSN766_LOMAP_G02000,-0.00944052,170,154.6694804,-0.002254391,-0.044526653,836,FAILED,1.333333333,0,
1,40,RSN766_LOMAP_G02000,-0.011841815,170,154.6694804,-0.002393629,-0.061439429,840,FAILED,2,0,
1,40,RSN766_LOMAP_G02000,-0.003040074,193.9938719,152.1884511,-0.139950814,-0.139394025,827,0,-2,0.666666667,
1,40,RSN766_LOMAP_G02000,-0.003813349,193.9938719,153.8981715,-0.003558217,-0.119531533,829,FAILED,-1.333333333,0.666666667,
1,40,RSN766_LOMAP_G02000,-0.004783314,193.9938719,154.6694804,-0.120982361,-0.151814466,831,0,-0.666666667,0.666666667,
1,40,RSN766_LOMAP_G02000,-0.006,193.9938719,154.6694804,-0.111999404,-0.140533643,832,0,0,0.666666667,
1,40,RSN766_LOMAP_G02000,-0.007526163,193.9938719,154.6694804,-0.107107677,-0.139252007,835,0,0.666666667,0.666666667,
1,40,RSN766_LOMAP_G02000,-0.00944052,193.9938719,154.6694804,-0.002254391,-0.044526653,836,FAILED,1.333333333,0.666666667,
1,40,RSN766_LOMAP_G02000,-0.011841815,193.9938719,154.6694804,-0.002393629,-0.061439429,840,FAILED,2,0.666666667,
1,40,RSN766_LOMAP_G02000,-0.003040074,221.3742491,152.1884511,-0.139950814,-0.139394025,827,0,-2,1.333333333,
1,40,RSN766_LOMAP_G02000,-0.003813349,221.3742491,153.8981715,-0.003558217,-0.119531533,829,FAILED,-1.333333333,1.333333333,
1,40,RSN766_LOMAP_G02000,-0.004783314,221.3742491,154.6694804,-0.120982361,-0.151814466,831,0,-0.666666667,1.333333333,
1,40,RSN766_LOMAP_G02000,-0.006,221.3742491,154.6694804,-0.111999404,-0.140533643,832,0,0,1.333333333,
1,40,RSN766_LOMAP_G02000,-0.007526163,221.3742491,154.6694804,-0.107107677,-0.139252007,835,0,0.666666667,1.333333333,
1,40,RSN766_LOMAP_G02000,-0.00944052,221.3742491,154.6694804,-0.002254391,-0.044526653,836,FAILED,1.333333333,1.333333333,
1,40,RSN766_LOMAP_G02000,-0.011841815,221.3742491,154.6694804,-0.002393629,-0.061439429,840,FAILED,2,1.333333333,
1,40,RSN766_LOMAP_G02000,-0.003040074,252.6191044,152.1884511,-0.139950814,-0.139394025,827,0,-2,2,
1,40,RSN766_LOMAP_G02000,-0.003813349,252.6191044,153.8981715,-0.003558217,-0.119531533,829,FAILED,-1.333333333,2,
1,40,RSN766_LOMAP_G02000,-0.004783314,252.6191044,154.6694804,-0.120982361,-0.151814466,831,0,-0.666666667,2,
1,40,RSN766_LOMAP_G02000,-0.006,252.6191044,154.6694804,-0.111999404,-0.140533643,832,0,0,2,
1,40,RSN766_LOMAP_G02000,-0.007526163,252.6191044,154.6694804,-0.107107677,-0.139252007,835,0,0.666666667,2,
1,40,RSN766_LOMAP_G02000,-0.00944052,252.6191044,154.6694804,-0.002254391,-0.044526653,836,FAILED,1.333333333,2,
1,40,RSN766_LOMAP_G02000,-0.011841815,252.6191044,154.6694804,-0.002393629,-0.061439429,840,FAILED,2,2,
1,35,RSN766_LOMAP_G02000,-0.003040074,114.4014823,152.2471326,-0.108245699,-0.129460529,760,0,-2,-2,
1,35,RSN766_LOMAP_G02000,-0.003813349,114.4014823,153.6833029,-0.1117354,-0.138866311,760,0,-1.333333333,-2,
1,35,RSN766_LOMAP_G02000,-0.004783314,114.4014823,154.4807589,-0.002014526,-0.045163366,760,FAILED,-0.666666667,-2,
1,35,RSN766_LOMAP_G02000,-0.006,114.4014823,154.4807589,-0.005851098,-0.123550835,760,FAILED,0,-2,
1,35,RSN766_LOMAP_G02000,-0.007526163,114.4014823,154.4807589,-0.005602717,-0.12348186,760,0,0.666666667,-2,
1,35,RSN766_LOMAP_G02000,-0.00944052,114.4014823,154.4807589,-0.102605923,-0.123425147,760,0,1.333333333,-2,
1,35,RSN766_LOMAP_G02000,-0.011841815,114.4014823,154.4807589,-0.01086791,-0.105609194,760,0,2,-2,
1,35,RSN766_LOMAP_G02000,-0.003040074,130.5481559,152.2471326,-0.108245699,-0.129460529,768,0,-2,-1.333333333,
1,35,RSN766_LOMAP_G02000,-0.003813349,130.5481559,153.6833029,-0.1117354,-0.138866311,768,0,-1.333333333,-1.333333333,
1,35,RSN766_LOMAP_G02000,-0.004783314,130.5481559,154.4807589,-0.002014526,-0.045163366,768,FAILED,-0.666666667,-1.333333333,
1,35,RSN766_LOMAP_G02000,-0.006,130.5481559,154.4807589,-0.005851098,-0.123550835,768,FAILED,0,-1.333333333,
1,35,RSN766_LOMAP_G02000,-0.007526163,130.5481559,154.4807589,-0.005602717,-0.12348186,768,0,0.666666667,-1.333333333,
1,35,RSN766_LOMAP_G02000,-0.00944052,130.5481559,154.4807589,-0.102605923,-0.123425147,768,0,1.333333333,-1.333333333,
1,35,RSN766_LOMAP_G02000,-0.011841815,130.5481559,154.4807589,-0.01086791,-0.105609194,768,0,2,-1.333333333,
1,35,RSN766_LOMAP_G02000,-0.003040074,148.9737779,152.2471326,-0.108245699,-0.129460529,826,0,-2,-0.666666667,
1,35,RSN766_LOMAP_G02000,-0.003813349,148.9737779,153.6833029,-0.1117354,-0.138866311,826,0,-1.333333333,-0.666666667,
1,35,RSN766_LOMAP_G02000,-0.004783314,148.9737779,154.4807589,-0.002014526,-0.045163366,826,FAILED,-0.666666667,-0.666666667,
1,35,RSN766_LOMAP_G02000,-0.006,148.9737779,154.4807589,-0.005851098,-0.123550835,826,FAILED,0,-0.666666667,
1,35,RSN766_LOMAP_G02000,-0.007526163,148.9737779,154.4807589,-0.005602717,-0.12348186,826,0,0.666666667,-0.666666667,
1,35,RSN766_LOMAP_G02000,-0.00944052,148.9737779,154.4807589,-0.102605923,-0.123425147,826,0,1.333333333,-0.666666667,
1,35,RSN766_LOMAP_G02000,-0.011841815,148.9737779,154.4807589,-0.01086791,-0.105609194,826,0,2,-0.666666667,
1,35,RSN766_LOMAP_G02000,-0.003040074,170,152.2471326,-0.108245699,-0.129460529,829,0,-2,0,
1,35,RSN766_LOMAP_G02000,-0.003813349,170,153.6833029,-0.1117354,-0.138866311,831,0,-1.333333333,0,
